6G,51,90,西安铁路局 宝鸡电力机务段,,
CRH380A,2907,2907,成都铁路局 重庆北,,中车青岛四方
CRH380A,2908,2908,太原铁路局 太原,,中车青岛四方
CRH380A,2909,2912,昆明铁路局 昆明南,,中车青岛四方
CRH380A,2921,2925,太原铁路局 太原,,中车青岛四方
CRH380A,2931,2935,太原铁路局 太原,,中车青岛四方
CRH380AJ,201,203,国铁集团,,中车青岛四方
CRH380AJ,2808,2808,国铁集团,,中车青岛四方
CRH380AJ,2818,2818,国铁集团,,中车青岛四方
CRH380AL,2541,2542,南昌铁路局 厦门北,,中车青岛四方
CRH380AL,2543,2543,北京铁路局 石家庄,,中车青岛四方
CRH380AL,2544,2547,南昌铁路局 厦门北,,中车青岛四方
CRH380AL,2548,2548,南昌铁路局 福州南,,中车青岛四方
CRH380AL,2549,2550,南昌铁路局 厦门北,,中车青岛四方
CRH380AL,2551,2551,北京铁路局 石家庄,,中车青岛四方
CRH380AL,2552,2552,南昌铁路局 福州南,,中车青岛四方
CRH380AL,2553,2553,南昌铁路局 厦门北,,中车青岛四方
CRH380AL,2554,2554,北京铁路局 石家庄,,中车青岛四方
CRH380AL,2555,2555,南昌铁路局 厦门北,,中车青岛四方
CRH380AL,2556,2556,北京铁路局 石家庄,,中车青岛四方
CRH380AL,2557,2560,南昌铁路局 福州南,,中车青岛四方
CRH380AL,2561,2561,南昌铁路局 厦门北,,中车青岛四方
CRH380AL,2562,2562,北京铁路局 石家庄,,中车青岛四方
CRH380AL,2563,2563,南昌铁路局 厦门北,,中车青岛四方
CRH380AL,2564,2564,北京铁路局 石家庄,,中车青岛四方
CRH380AL,2565,2566,南昌铁路局 福州南,,中车青岛四方
CRH380AL,2567,2570,北京铁路局 石家庄,,中车青岛四方
CRH380AL,2571,2572,西安铁路局 西安北,,中车青岛四方
CRH380AL,2573,2573,武汉铁路局 武汉,,中车青岛四方
CRH380AL,2574,2574,西安铁路局 西安北,,中车青岛四方
CRH380AL,2575,2575,武汉铁路局 武汉,,中车青岛四方
CRH380AL,2576,2576,武汉铁路局 襄阳,,中车青岛四方
CRH380AL,2577,2578,武汉铁路局 武汉,,中车青岛四方
CRH380AL,2579,2579,武汉铁路局 襄阳,,中车青岛四方
CRH380AL,2580,2580,武汉铁路局 武汉,,中车青岛四方
CRH380AL,2581,2581,武汉铁路局 襄阳,,中车青岛四方
CRH380AL,2582,2583,武汉铁路局 武汉,,中车青岛四方
CRH380AL,2584,2584,武汉铁路局 襄阳,,中车青岛四方
CRH380AL,2585,2587,武汉铁路局 武汉,,中车青岛四方
CRH380AL,2588,2588,武汉铁路局 襄阳,,中车青岛四方
CRH380AL,2589,2593,西安铁路局 西安北,,中车青岛四方
CRH380AL,2594,2595,郑州铁路局 郑州南,,中车青岛四方
CRH380AL,2596,2601,西安铁路局 西安北,,中车青岛四方
CRH380AL,2602,2602,郑州铁路局 郑州南,,中车青岛四方
CRH380AL,2603,2603,西安铁路局 西安北,,中车青岛四方
CRH380AL,2604,2604,郑州铁路局 郑州南,,中车青岛四方
CRH380AL,2605,2605,武汉铁路局 武汉,,中车青岛四方
CRH380AL,2606,2608,郑州铁路局 郑州南,,中车青岛四方
CRH380AL,2609,2609,西安铁路局 西安北,,中车青岛四方
CRH380AL,2610,2610,郑州铁路局 郑州南,,中车青岛四方
CRH380AL,2611,2611,武汉铁路局 襄阳,,中车青岛四方
CRH380AL,2612,2612,郑州铁路局 郑州南,,中车青岛四方
CRH380AL,2613,2614,武汉铁路局 武汉,,中车青岛四方
CRH380AL,2615,2616,广州铁路局 广州南,,中车青岛四方
CRH380AL,2617,2617,郑州铁路局 郑州南,,中车青岛四方
CRH380AL,2618,2618,广州铁路局 广州南,,中车青岛四方
CRH380AL,2619,2620,郑州铁路局 郑州南,,中车青岛四方
CRH380AL,2621,2625,武汉铁路局 武汉,,中车青岛四方
CRH380AL,2626,2626,西安铁路局 西安北,,中车青岛四方
CRH380AL,2627,2631,武汉铁路局 襄阳,,中车青岛四方
CRH380AL,2632,2632,武汉铁路局 武汉,,中车青岛四方
CRH380AL,2633,2633,西安铁路局 西安北,,中车青岛四方
CRH380AL,2634,2636,武汉铁路局 武汉,,中车青岛四方
CRH380AL,2637,2638,西安铁路局 西安北,,中车青岛四方
CRH380AL,2639,2640,广州铁路局 广州南,,中车青岛四方
CRH380AL,2913,2914,广州铁路局 广州南,,中车青岛四方
CRH380AL,2915,2919,成都铁路局 天府,,中车青岛四方
CRH380AL,2920,2920,广州铁路局 广州南,,中车青岛四方
CRH380AL,2926,2930,广州铁路局 广州南,,中车青岛四方
CRH380AM,204,204,国铁集团,,中车青岛四方
CRH380AN,206,206,成都铁路局 成都东,,中车青岛四方
CRH380B,3571,3571,西安铁路局 西安北,,中车唐山机车
CRH380B,3572,3573,上海铁路局 合肥南,,中车唐山机车
CRH380B,3574,3574,西安铁路局 西安北,,中车唐山机车
CRH380B,3575,3575,上海铁路局 合肥南,,中车唐山机车
CRH380B,3576,3576,西安铁路局 西安北,,中车唐山机车
CRH380B,3577,3577,广州铁路局 新塘,,中车唐山机车
CRH380B,3578,3578,广州铁路局 长沙,,中车唐山机车
CRH380B,3579,3579,广州铁路局 新塘,,中车唐山机车
CRH380B,3580,3581,上海铁路局 合肥南,,中车唐山机车
CRH380B,3582,3582,西安铁路局 西安北,,中车唐山机车
CRH380B,3583,3583,上海铁路局 合肥南,,中车唐山机车
CRH380B,3584,3584,西安铁路局 西安北,,中车唐山机车
CRH380B,3585,3587,上海铁路局 杭州西,,中车唐山机车
CRH380B,3588,3588,西安铁路局 西安北,,中车唐山机车
CRH380B,3589,3589,上海铁路局 杭州西,,中车唐山机车
CRH380B,3590,3590,上海铁路局 合肥南,,中车唐山机车
CRH380B,3591,3591,上海铁路局 杭州西,,中车唐山机车
CRH380B,3592,3592,西安铁路局 西安北,,中车唐山机车
CRH380B,3593,3593,上海铁路局 合肥南,,中车唐山机车
CRH380B,3594,3594,上海铁路局 杭州西,,中车唐山机车
CRH380B,3595,3595,上海铁路局 徐州东,,中车唐山机车
CRH380B,3596,3597,广州铁路局 新塘,,中车唐山机车
CRH380B,3598,3598,上海铁路局 徐州东,,中车唐山机车
CRH380B,3599,3599,广州铁路局 新塘,,中车唐山机车
CRH380B,3600,3600,上海铁路局 杭州西,,中车唐山机车
CRH380B,3601,3603,上海铁路局 合肥南,,中车唐山机车
CRH380B,3604,3607,上海铁路局 杭州西,,中车唐山机车
CRH380B,3608,3608,广州铁路局 长沙,,中车唐山机车
CRH380B,3609,3609,上海铁路局 杭州西,,中车唐山机车
CRH380B,3610,3610,西安铁路局 西安北,,中车唐山机车
CRH380B,3611,3611,上海铁路局 合肥南,,中车唐山机车
CRH380B,3612,3612,上海铁路局 杭州西,,中车唐山机车
CRH380B,3613,3613,上海铁路局 合肥南,,中车唐山机车
CRH380B,3614,3615,上海铁路局 杭州西,,中车唐山机车
CRH380B,3616,3616,广州铁路局 深圳,,中车唐山机车
CRH380B,3617,3617,西安铁路局 西安北,,中车唐山机车
CRH380B,3618,3618,上海铁路局 杭州西,,中车唐山机车
CRH380B,3619,3619,上海铁路局 合肥南,,中车唐山机车
CRH380B,3620,3620,上海铁路局 杭州西,,中车唐山机车
CRH380B,3621,3622,广州铁路局 新塘,,中车唐山机车
CRH380B,3623,3623,上海铁路局 合肥南,,中车唐山机车
CRH380B,3624,3624,兰州铁路局 银川,,中车唐山机车
CRH380B,3625,3625,广州铁路局 长沙,,中车唐山机车
CRH380B,3626,3626,上海铁路局 合肥南,,中车唐山机车
CRH380B,3627,3627,西安铁路局 西安北,,中车唐山机车
CRH380B,3628,3628,广州铁路局 新塘,,中车唐山机车
CRH380B,3629,3629,上海铁路局 杭州西,,中车唐山机车
CRH380B,3630,3631,广州铁路局 新塘,,中车唐山机车
CRH380B,3632,3632,西安铁路局 西安北,,中车唐山机车
CRH380B,3633,3633,上海铁路局 杭州西,,中车唐山机车
CRH380B,3634,3634,上海铁路局 合肥南,,中车唐山机车
CRH380B,3635,3635,广州铁路局 新塘,,中车唐山机车
CRH380B,3636,3636,广州铁路局 长沙,,中车唐山机车
CRH380B,3637,3637,西安铁路局 西安北,,中车唐山机车
CRH380B,3638,3638,广州铁路局 长沙,,中车唐山机车
CRH380B,3639,3639,上海铁路局 合肥南,,中车唐山机车
CRH380B,3640,3640,上海铁路局 杭州西,,中车唐山机车
CRH380B,3641,3643,上海铁路局 合肥南,,中车唐山机车
CRH380B,3644,3645,上海铁路局 杭州西,,中车唐山机车
CRH380B,3646,3647,广州铁路局 深圳,,中车唐山机车
CRH380B,3648,3648,广州铁路局 新塘,,中车唐山机车
CRH380B,3649,3649,西安铁路局 西安北,,中车唐山机车
CRH380B,3650,3650,广州铁路局 长沙,,中车唐山机车
CRH380B,3651,3651,广州铁路局 深圳,,中车唐山机车
CRH380B,3652,3652,上海铁路局 杭州西,,中车唐山机车
CRH380B,3653,3653,上海铁路局 合肥南,,中车唐山机车
CRH380B,3654,3654,广州铁路局 新塘,,中车唐山机车
CRH380B,3655,3655,上海铁路局 合肥南,,中车唐山机车
CRH380B,3656,3656,广州铁路局 深圳,,中车唐山机车
CRH380B,3657,3657,西安铁路局 西安北,,中车唐山机车
CRH380B,3658,3658,广州铁路局 新塘,,中车唐山机车
CRH380B,3659,3659,广州铁路局 长沙,,中车唐山机车
CRH380B,3660,3660,广州铁路局 新塘,,中车唐山机车
CRH380B,3661,3661,广州铁路局 长沙,,中车唐山机车
CRH380B,3662,3662,西安铁路局 西安北,,中车唐山机车
CRH380B,3663,3663,上海铁路局 杭州西,,中车唐山机车
CRH380B,3664,3665,西安铁路局 西安北,,中车唐山机车
CRH380B,3666,3666,兰州铁路局 银川,,中车唐山机车
CRH380B,3667,3669,西安铁路局 西安北,,中车唐山机车
CRH380B,3670,3671,广州铁路局 长沙,,中车唐山机车
CRH380B,3672,3672,西安铁路局 西安北,,中车唐山机车
CRH380B,3673,3673,上海铁路局 合肥南,,中车唐山机车
CRH380B,3674,3674,上海铁路局 杭州西,,中车唐山机车
CRH380B,3675,3675,广州铁路局 深圳,,中车唐山机车
CRH380B,3676,3677,上海铁路局 合肥南,,中车唐山机车
CRH380B,3678,3678,上海铁路局 杭州西,,中车唐山机车
CRH380B,3679,3679,兰州铁路局 银川,,中车唐山机车
CRH380B,3680,3680,西安铁路局 西安北,,中车唐山机车
CRH380B,3681,3681,广州铁路局 新塘,,中车唐山机车
CRH380B,3682,3682,上海铁路局 合肥南,,中车唐山机车
CRH380B,3683,3684,广州铁路局 新塘,,中车唐山机车
CRH380B,3685,3685,广州铁路局 长沙,,中车唐山机车
CRH380B,3686,3688,广州铁路局 新塘,,中车唐山机车
CRH380B,3689,3689,广州铁路局 长沙,,中车唐山机车
CRH380B,3690,3690,广州铁路局 新塘,,中车唐山机车
CRH380B,3691,3694,西安铁路局 西安北,,中车唐山机车
CRH380B,3695,3696,兰州铁路局 银川,,中车唐山机车
CRH380B,3697,3697,西安铁路局 西安北,,中车唐山机车
CRH380B,3698,3698,广州铁路局 新塘,,中车唐山机车
CRH380B,3699,3699,广州铁路局 长沙,,中车唐山机车
CRH380B,3700,3700,广州铁路局 深圳,,中车唐山机车
CRH380B,3701,3701,广州铁路局 长沙,,中车唐山机车
CRH380B,3702,3703,兰州铁路局 银川,,中车唐山机车
CRH380B,3704,3704,上海铁路局 合肥南,,中车唐山机车
CRH380B,3705,3705,上海铁路局 杭州西,,中车唐山机车
CRH380B,3706,3706,广州铁路局 新塘,,中车唐山机车
CRH380B,3707,3708,广州铁路局 长沙,,中车唐山机车
CRH380B,3709,3709,西安铁路局 西安北,,中车唐山机车
CRH380B,3710,3710,广州铁路局 深圳,,中车唐山机车
CRH380B,3711,3712,西安铁路局 西安北,,中车唐山机车
CRH380B,3713,3714,上海铁路局 合肥南,,中车唐山机车
CRH380B,3715,3719,上海铁路局 杭州西,,中车唐山机车
CRH380B,3720,3720,上海铁路局 合肥南,,中车唐山机车
CRH380B,3721,3721,上海铁路局 杭州西,,中车唐山机车
CRH380B,3722,3722,广州铁路局 长沙,,中车唐山机车
CRH380B,3723,3723,西安铁路局 西安北,,中车唐山机车
CRH380B,3724,3724,上海铁路局 杭州西,,中车唐山机车
CRH380B,3725,3725,广州铁路局 长沙,,中车唐山机车
CRH380B,3726,3726,西安铁路局 西安北,,中车唐山机车
CRH380B,3727,3727,广州铁路局 新塘,,中车唐山机车
CRH380B,3728,3729,上海铁路局 杭州西,,中车唐山机车
CRH380B,3730,3731,西安铁路局 西安东,,中车唐山机车
CRH380B,3738,3739,上海铁路局 合肥南,,中车唐山机车
CRH380B,3740,3740,西安铁路局 西安东,,中车唐山机车
CRH380B,3741,3741,上海铁路局 合肥南,,中车唐山机车
CRH380B,3742,3742,西安铁路局 西安东,,中车唐山机车
CRH380B,3743,3743,上海铁路局 杭州西,,中车唐山机车
CRH380B,3744,3744,广州铁路局 新塘,,中车唐山机车
CRH380B,3745,3745,上海铁路局 杭州西,,中车唐山机车
CRH380B,3746,3748,广州铁路局 新塘,,中车唐山机车
CRH380B,3749,3749,广州铁路局 深圳,,中车唐山机车
CRH380B,3750,3751,西安铁路局 西安东,,中车唐山机车
CRH380B,3752,3752,上海铁路局 杭州西,,中车唐山机车
CRH380B,3753,3753,上海铁路局 合肥南,,中车唐山机车
CRH380B,3754,3757,西安铁路局 西安东,,中车唐山机车
CRH380B,3758,3758,西安铁路局 西安北,,中车唐山机车
CRH380B,3759,3759,西安铁路局 西安东,,中车唐山机车
CRH380B,3760,3760,广州铁路局 新塘,,中车唐山机车
CRH380B,3761,3761,西安铁路局 西安北,,中车唐山机车
CRH380B,3762,3771,西安铁路局 西安东,,中车唐山机车
CRH380B,3772,3773,西安铁路局 西安北,,中车唐山机车
CRH380B,3774,3774,西安铁路局 西安东,,中车唐山机车
CRH380B,5637,5637,兰州铁路局 兰州西,,中车长客股份
CRH380B,5638,5638,济南铁路局 济南,,中车长客股份
CRH380B,5639,5643,兰州铁路局 兰州西,,中车长客股份
CRH380B,5644,5644,济南铁路局 青岛北,,中车长客股份
CRH380B,5645,5645,兰州铁路局 兰州西,,中车长客股份
CRH380B,5646,5646,济南铁路局 济南,,中车长客股份
CRH380B,5647,5648,兰州铁路局 兰州西,,中车长客股份
CRH380B,5649,5649,郑州铁路局 郑州东,,中车长客股份
CRH380B,5650,5650,济南铁路局 济南,,中车长客股份
CRH380B,5651,5651,济南铁路局 青岛北,,中车长客股份
CRH380B,5652,5652,兰州铁路局 兰州西,,中车长客股份
CRH380B,5653,5654,郑州铁路局 郑州南,,中车长客股份
CRH380B,5655,5655,济南铁路局 青岛北,,中车长客股份
CRH380B,5656,5656,兰州铁路局 兰州西,,中车长客股份
CRH380B,5657,5657,郑州铁路局 郑州南,,中车长客股份
CRH380B,5658,5658,兰州铁路局 兰州西,,中车长客股份
CRH380B,5659,5659,郑州铁路局 郑州南,,中车长客股份
CRH380B,5660,5660,兰州铁路局 兰州西,,中车长客股份
CRH380B,5661,5661,郑州铁路局 郑州南,,中车长客股份
CRH380B,5662,5663,北京铁路局 廊坊,,中车长客股份
CRH380B,5664,5664,兰州铁路局 兰州西,,中车长客股份
CRH380B,5665,5666,郑州铁路局 郑州南,,中车长客股份
CRH380B,5667,5669,北京铁路局 廊坊,,中车长客股份
CRH380B,5670,5670,郑州铁路局 郑州东,,中车长客股份
CRH380B,5671,5671,北京铁路局 廊坊,,中车长客股份
CRH380B,5672,5672,济南铁路局 临沂北,,中车长客股份
CRH380B,5673,5674,兰州铁路局 银川,,中车长客股份
CRH380B,5675,5675,兰州铁路局 兰州西,,中车长客股份
CRH380B,5676,5676,郑州铁路局 郑州东,,中车长客股份
CRH380B,5677,5678,济南铁路局 济南,,中车长客股份
CRH380B,5679,5679,兰州铁路局 兰州西,,中车长客股份
CRH380B,5680,5680,郑州铁路局 郑州南,,中车长客股份
CRH380B,5681,5681,济南铁路局 济南,,中车长客股份
CRH380B,5682,5682,济南铁路局 青岛北,,中车长客股份
CRH380B,5683,5683,兰州铁路局 兰州西,,中车长客股份
CRH380B,5730,5732,兰州铁路局 兰州西,,中车长客股份
CRH380B,5733,5733,郑州铁路局 郑州东,,中车长客股份
CRH380B,5734,5734,兰州铁路局 兰州西,,中车长客股份
CRH380B,5735,5736,郑州铁路局 郑州南,,中车长客股份
CRH380B,5737,5737,兰州铁路局 兰州西,,中车长客股份
CRH380B,5738,5742,北京铁路局 廊坊,,中车长客股份
CRH380B,5743,5744,兰州铁路局 兰州西,,中车长客股份
CRH380B,5745,5746,济南铁路局 济南,,中车长客股份
CRH380B,5747,5749,济南铁路局 临沂北,,中车长客股份
CRH380B,5750,5750,兰州铁路局 兰州西,,中车长客股份
CRH380B,5751,5751,济南铁路局 临沂北,,中车长客股份
CRH380B,5752,5752,济南铁路局 济南,,中车长客股份
CRH380B,5753,5753,济南铁路局 青岛北,,中车长客股份
CRH380B,5754,5755,兰州铁路局 兰州西,,中车长客股份
CRH380B,5756,5757,郑州铁路局 郑州南,,中车长客股份
CRH380B,5758,5758,济南铁路局 青岛北,,中车长客股份
CRH380B,5759,5760,兰州铁路局 银川,,中车长客股份
CRH380B,5761,5761,济南铁路局 青岛北,,中车长客股份
CRH380B,5787,5788,郑州铁路局 郑州东,,中车长客股份
CRH380B,5789,5789,济南铁路局 济南,,中车长客股份
CRH380B,5790,5791,郑州铁路局 郑州南,,中车长客股份
CRH380B,5792,5793,兰州铁路局 兰州西,,中车长客股份
CRH380B,5794,5794,济南铁路局 青岛北,,中车长客股份
CRH380B,5795,5795,郑州铁路局 郑州南,,中车长客股份
CRH380B,5796,5796,济南铁路局 济南,,中车长客股份
CRH380B,5797,5797,济南铁路局 青岛北,,中车长客股份
CRH380B,5798,5798,兰州铁路局 兰州西,,中车长客股份
CRH380B,5799,5799,济南铁路局 青岛北,,中车长客股份
CRH380B,5800,5800,济南铁路局 临沂北,,中车长客股份
CRH380B,5801,5802,郑州铁路局 郑州南,,中车长客股份
CRH380B,5829,5829,兰州铁路局 兰州西,,中车长客股份
CRH380B,5830,5830,济南铁路局 青岛北,,中车长客股份
CRH380B,5831,5831,济南铁路局 济南,,中车长客股份
CRH380B,5832,5833,济南铁路局 青岛北,,中车长客股份
CRH380B,5834,5834,兰州铁路局 兰州西,,中车长客股份
CRH380B,5835,5835,郑州铁路局 郑州南,,中车长客股份
CRH380B,5836,5836,兰州铁路局 兰州西,,中车长客股份
CRH380B,5837,5842,郑州铁路局 郑州南,,中车长客股份
CRH380B,5843,5843,济南铁路局 临沂北,,中车长客股份
CRH380B,5844,5846,兰州铁路局 兰州西,,中车长客股份
CRH380B,5847,5847,济南铁路局 青岛北,,中车长客股份
CRH380B,5848,5849,兰州铁路局 兰州西,,中车长客股份
CRH380B,5850,5851,郑州铁路局 郑州南,,中车长客股份
CRH380B,5852,5852,济南铁路局 临沂北,,中车长客股份
CRH380B,5853,5854,济南铁路局 青岛北,,中车长客股份
CRH380B,5855,5855,济南铁路局 临沂北,,中车长客股份
CRH380B,5856,5856,郑州铁路局 郑州南,,中车长客股份
CRH380B,5857,5860,济南铁路局 青岛北,,中车长客股份
CRH380B,5861,5861,郑州铁路局 郑州南,,中车长客股份
CRH380B,5862,5863,郑州铁路局 郑州东,,中车长客股份
CRH380B,5864,5864,郑州铁路局 郑州南,,中车长客股份
CRH380B,5865,5865,郑州铁路局 郑州东,,中车长客股份
CRH380B,5866,5866,郑州铁路局 郑州南,,中车长客股份
CRH380B,5867,5870,济南铁路局 青岛北,,中车长客股份
CRH380B,5871,5871,兰州铁路局 兰州西,,中车长客股份
CRH380B,5872,5878,郑州铁路局 郑州南,,中车长客股份
CRH380B,5879,5880,郑州铁路局 郑州东,,中车长客股份
CRH380B,5881,5882,兰州铁路局 银川,,中车长客股份
CRH380B,5883,5884,济南铁路局 青岛北,,中车长客股份
CRH380B,5885,5888,郑州铁路局 郑州东,,中车长客股份
CRH380BG,5546,5547,哈尔滨铁路局 哈尔滨西,,中车长客股份
CRH380BG,5548,5555,沈阳铁路局 长春,,中车长客股份
CRH380BG,5556,5557,哈尔滨铁路局 哈尔滨西,,中车长客股份
CRH380BG,5558,5559,沈阳铁路局 长春,,中车长客股份
CRH380BG,5560,5561,哈尔滨铁路局 哈尔滨西,,中车长客股份
CRH380BG,5562,5564,沈阳铁路局 长春,,中车长客股份
CRH380BG,5565,5566,哈尔滨铁路局 哈尔滨西,,中车长客股份
CRH380BG,5567,5569,沈阳铁路局 长春,,中车长客股份
CRH380BG,5570,5571,哈尔滨铁路局 哈尔滨西,,中车长客股份
CRH380BG,5572,5577,沈阳铁路局 长春,,中车长客股份
CRH380BG,5578,5579,哈尔滨铁路局 哈尔滨西,,中车长客股份
CRH380BG,5580,5580,沈阳铁路局 长春,,中车长客股份
CRH380BG,5581,5582,哈尔滨铁路局 哈尔滨西,,中车长客股份
CRH380BG,5583,5587,沈阳铁路局 长春,,中车长客股份
CRH380BG,5588,5594,哈尔滨铁路局 哈尔滨西,,中车长客股份
CRH380BG,5595,5596,沈阳铁路局 长春,,中车长客股份
CRH380BG,5597,5600,哈尔滨铁路局 哈尔滨西,,中车长客股份
CRH380BG,5626,5636,哈尔滨铁路局 哈尔滨西,,中车长客股份
CRH380BG,5684,5684,北京铁路局 朝阳,,中车长客股份
CRH380BG,5685,5685,沈阳铁路局 大连,,中车长客股份
CRH380BG,5686,5686,北京铁路局 朝阳,,中车长客股份
CRH380BG,5687,5688,沈阳铁路局 大连,,中车长客股份
CRH380BG,5689,5689,北京铁路局 朝阳,,中车长客股份
CRH380BG,5690,5690,沈阳铁路局 沈阳北,,中车长客股份
CRH380BG,5691,5696,哈尔滨铁路局 哈尔滨西,,中车长客股份
CRH380BG,5697,5697,沈阳铁路局 沈阳北,,中车长客股份
CRH380BG,5698,5698,沈阳铁路局 沈阳南,,中车长客股份
CRH380BG,5699,5699,北京铁路局 朝阳,,中车长客股份
CRH380BG,5700,5700,沈阳铁路局 大连,,中车长客股份
CRH380BG,5701,5702,沈阳铁路局 沈阳北,,中车长客股份
CRH380BG,5703,5704,沈阳铁路局 大连,,中车长客股份
CRH380BG,5705,5705,沈阳铁路局 沈阳北,,中车长客股份
CRH380BG,5706,5709,沈阳铁路局 大连,,中车长客股份
CRH380BG,5710,5710,沈阳铁路局 沈阳北,,中车长客股份
CRH380BG,5711,5711,哈尔滨铁路局 哈尔滨西,,中车长客股份
CRH380BG,5712,5712,沈阳铁路局 大连,,中车长客股份
CRH380BG,5713,5713,沈阳铁路局 沈阳南,,中车长客股份
CRH380BG,5714,5714,哈尔滨铁路局 哈尔滨西,,中车长客股份
CRH380BG,5715,5716,沈阳铁路局 沈阳北,,中车长客股份
CRH380BG,5717,5718,哈尔滨铁路局 哈尔滨西,,中车长客股份
CRH380BG,5719,5720,沈阳铁路局 沈阳北,,中车长客股份
CRH380BG,5721,5722,哈尔滨铁路局 哈尔滨西,,中车长客股份
CRH380BG,5723,5723,沈阳铁路局 沈阳南,,中车长客股份
CRH380BG,5724,5725,沈阳铁路局 大连,,中车长客股份
CRH380BG,5726,5727,哈尔滨铁路局 哈尔滨西,,中车长客股份
CRH380BG,5728,5729,沈阳铁路局 大连,,中车长客股份
CRH380BG,5762,5762,沈阳铁路局 沈阳北,,中车长客股份
CRH380BG,5763,5766,沈阳铁路局 大连,,中车长客股份
CRH380BG,5767,5767,沈阳铁路局 沈阳南,,中车长客股份
CRH380BG,5768,5771,沈阳铁路局 沈阳北,,中车长客股份
CRH380BG,5772,5773,沈阳铁路局 沈阳南,,中车长客股份
CRH380BG,5774,5774,沈阳铁路局 沈阳北,,中车长客股份
CRH380BG,5775,5777,沈阳铁路局 沈阳南,,中车长客股份
CRH380BG,5778,5782,哈尔滨铁路局 哈尔滨西,,中车长客股份
CRH380BG,5783,5784,沈阳铁路局 沈阳南,,中车长客股份
CRH380BG,5785,5786,哈尔滨铁路局 哈尔滨西,,中车长客股份
CRH380BG,5803,5803,沈阳铁路局 沈阳北,,中车长客股份
CRH380BG,5804,5807,沈阳铁路局 沈阳南,,中车长客股份
CRH380BG,5808,5808,沈阳铁路局 沈阳北,,中车长客股份
CRH380BG,5809,5809,沈阳铁路局 大连,,中车长客股份
CRH380BG,5810,5810,沈阳铁路局 沈阳南,,中车长客股份
CRH380BG,5811,5813,沈阳铁路局 大连,,中车长客股份
CRH380BG,5814,5814,沈阳铁路局 沈阳北,,中车长客股份
CRH380BG,5815,5815,沈阳铁路局 沈阳南,,中车长客股份
CRH380BG,5816,5817,沈阳铁路局 大连,,中车长客股份
CRH380BG,5818,5818,北京铁路局 朝阳,,中车长客股份
CRH380BG,5819,5819,沈阳铁路局 大连,,中车长客股份
CRH380BG,5820,5822,哈尔滨铁路局 哈尔滨西,,中车长客股份
CRH380BJ,301,301,国铁集团,,中车唐山机车
CRH380BJ-A,504,504,国铁集团,,中车长客股份
CRH380BL,3501,3503,上海铁路局 杭州,,中车唐山机车
CRH380BL,3504,3504,上海铁路局 宁波,,中车唐山机车
CRH380BL,3505,3509,上海铁路局 杭州,,中车唐山机车
CRH380BL,3510,3510,上海铁路局 宁波,,中车唐山机车
CRH380BL,3511,3518,上海铁路局 杭州,,中车唐山机车
CRH380BL,3519,3520,上海铁路局 宁波,,中车唐山机车
CRH380BL,3521,3522,上海铁路局 杭州,,中车唐山机车
CRH380BL,3523,3523,上海铁路局 宁波,,中车唐山机车
CRH380BL,3524,3524,上海铁路局 杭州,,中车唐山机车
CRH380BL,3525,3525,上海铁路局 宁波,,中车唐山机车
CRH380BL,3526,3526,上海铁路局 杭州,,中车唐山机车
CRH380BL,3527,3527,上海铁路局 宁波,,中车唐山机车
CRH380BL,3528,3528,上海铁路局 杭州,,中车唐山机车
CRH380BL,3529,3529,上海铁路局 宁波,,中车唐山机车
CRH380BL,3530,3530,上海铁路局 杭州,,中车唐山机车
CRH380BL,3531,3531,上海铁路局 宁波,,中车唐山机车
CRH380BL,3532,3532,上海铁路局 杭州,,中车唐山机车
CRH380BL,3533,3536,上海铁路局 宁波,,中车唐山机车
CRH380BL,3537,3537,上海铁路局 杭州,,中车唐山机车
CRH380BL,3538,3540,上海铁路局 宁波,,中车唐山机车
CRH380BL,3541,3541,上海铁路局 杭州,,中车唐山机车
CRH380BL,3542,3542,上海铁路局 宁波,,中车唐山机车
CRH380BL,3543,3544,西安铁路局 西安北,,中车唐山机车
CRH380BL,3545,3545,上海铁路局 徐州东,,中车唐山机车
CRH380BL,3546,3547,上海铁路局 合肥南,,中车唐山机车
CRH380BL,3548,3549,西安铁路局 西安北,,中车唐山机车
CRH380BL,3550,3550,上海铁路局 徐州东,,中车唐山机车
CRH380BL,3551,3551,上海铁路局 合肥南,,中车唐山机车
CRH380BL,3552,3552,西安铁路局 西安北,,中车唐山机车
CRH380BL,3553,3556,上海铁路局 合肥南,,中车唐山机车
CRH380BL,3557,3559,西安铁路局 西安东,,中车唐山机车
CRH380BL,3560,3562,上海铁路局 合肥南,,中车唐山机车
CRH380BL,3563,3563,西安铁路局 西安东,,中车唐山机车
CRH380BL,3564,3565,上海铁路局 合肥南,,中车唐山机车
CRH380BL,3566,3566,西安铁路局 西安东,,中车唐山机车
CRH380BL,3567,3567,上海铁路局 徐州东,,中车唐山机车
CRH380BL,3568,3568,上海铁路局 合肥南,,中车唐山机车
CRH380BL,3569,3570,上海铁路局 徐州东,,中车唐山机车
CRH380BL,3732,3732,上海铁路局 合肥南,,中车唐山机车
CRH380BL,3733,3733,上海铁路局 徐州东,,中车唐山机车
CRH380BL,3734,3734,上海铁路局 合肥南,,中车唐山机车
CRH380BL,3735,3737,上海铁路局 徐州东,,中车唐山机车
CRH380BL,3775,3776,上海铁路局 合肥南,,中车唐山机车
